1980,142732,稷山县
1980,142733,河津县
1980,150000,内蒙古自治区
1980,150100,呼和浩特市
1980,150102,新城区
1980,150103,回民区
1980,150104,玉泉区
1980,150105,郊区
1980,150121,土默特左旗
1980,150122,托克托县
1980,150200,包头市
1980,150202,东河区
1980,150203,昆都仑区
1980,150204,青山区
1980,150205,石拐矿区
1980,150206,白云矿区
1980,150207,郊区
1980,150221,土默特右旗
1980,150222,固阳县
1980,150300,乌海市
1980,150302,海勃湾区
1980,150303,海南区
1980,150304,乌达区
1980,152100,呼伦贝尔盟
1980,152101,海拉尔市
1980,152102,满洲里市
1980,152121,布特哈旗
1980,152122,阿荣旗
1980,152123,莫力达瓦达斡尔族自治旗
1980,152124,喜桂图旗
1980,152125,额尔古纳右旗
1980,152126,额尔古纳左旗
1980,152127,鄂伦春自治旗
1980,152128,鄂温克族自治旗
1980,152129,新巴尔虎右旗
1980,152130,新巴尔虎左旗
1980,152131,陈巴尔虎旗
1980,152200,兴安盟
1980,152201,乌兰浩特市
1980,152221,科尔沁右翼前旗
1980,152222,科尔沁右翼中旗
1980,152223,扎赉特旗
1980,152224,突泉县
1980,152300,哲里木盟
1980,152301,通辽市
1980,152321,通辽县
1980,152322,科尔沁左翼中旗
1980,152323,科尔沁左翼后旗
1980,152324,开鲁县
1980,152325,库伦旗
1980,152326,奈曼旗
1980,152327,扎鲁特旗
1980,152400,昭乌达盟
1980,152401,赤峰市
1980,152421,赤峰县
1980,152422,巴林左旗
1980,152423,巴林右旗
1980,152424,林西县
1980,152425,克什克腾旗
1980,152426,翁牛特旗
1980,152428,喀喇沁旗
1980,152429,宁城县
1980,152430,敖汉旗
1980,152431,阿鲁科尔沁旗
1980,152500,伊克昭盟
1980,152521,东胜县
1980,152522,达拉特旗
1980,152523,准格尔旗
1980,152524,鄂托克前旗
1980,152525,鄂托克旗
1980,152526,杭锦旗
1980,152527,乌审旗
1980,152528,伊金霍洛旗
1980,152600,锡林郭勒盟
1980,152601,二连浩特市
1980,152621,阿巴哈纳尔旗
1980,152622,阿巴嘎旗
1980,152623,苏尼特左旗
1980,152624,苏尼特右旗
1980,152625,东乌珠穆沁旗
1980,152626,西乌珠穆沁旗
1980,152627,太仆寺旗
1980,152628,镶黄旗
1980,152629,正镶白旗
1980,152630,正蓝旗
1980,152631,多伦县
1980,152700,巴彦淖尔盟
1980,152721,临河县
1980,152722,五原县
1980,152723,磴口县
1980,152724,乌拉特前旗
1980,152725,乌拉特中后联合旗
1980,152726,杭锦后旗
1980,152727,潮格旗
1980,152800,乌兰察布盟
1980,152801,集宁市
1980,152821,武川县
1980,152822,和林格尔县
1980,152823,清水河县
1980,152824,卓资县
1980,152825,化德县
1980,152826,商都县
1980,152827,兴和县
1980,152828,丰镇县
1980,152829,凉城县
1980,152830,察哈尔右翼前旗
1980,152831,察哈尔右翼中旗
1980,152832,察哈尔右翼后旗
1980,152833,达尔罕茂明安联合旗
1980,152834,四子王旗
1980,152900,阿拉善盟
1980,152921,阿拉善左旗
1980,152922,阿拉善右旗
1980,152923,额济纳旗
1980,210000,辽宁省
1980,210100,沈阳市
1980,210102,和平区
1980,210103,沈河区
1980,210104,大东区
1980,210105,皇姑区
1980,210106,铁西区
1980,210111,苏家屯区
1980,210112,东陵区
1980,210113,新城子区
1980,210114,于洪区
1980,210121,新民县
1980,210122,辽中县
1980,210200,旅大市
1980,210202,中山区
1980,210203,西岗区
1980,210204,沙河口区
1980,210211,甘井子区
1980,210212,旅顺口区
1980,210221,金县
1980,210222,新金县
1980,210223,复县
1980,210224,长海县
1980,210225,庄河县
1980,210300,鞍山市
1980,210302,铁东区
1980,210303,铁西区
1980,210304,立山区
1980,210311,郊区
1980,210321,台安县
1980,210322,海城县
1980,210400,抚顺市
1980,210402,新抚区
1980,210403,露天区
1980,210404,望花区
1980,210411,郊区
1980,210421,抚顺县
1980,210422,新宾县
1980,210423,清原县
1980,210500,本溪市
1980,210502,平山区
1980,210503,溪湖区
1980,210511,立新区
1980,210521,本溪县
1980,210522,桓仁县
1980,210600,丹东市
1980,210602,元宝区
1980,210603,振兴区
1980,210604,振安区
1980,210621,凤城县
1980,210622,岫岩县
1980,210623,东沟县
1980,210624,宽甸县
1980,210700,锦州市
1980,210702,古塔区
1980,210703,凌河区
1980,210711,郊区
1980,210721,锦西县
1980,210722,兴城县
1980,210723,绥中县
1980,210724,锦县
1980,210725,北镇县
1980,210726,黑山县
1980,210727,义县
1980,210800,营口市
1980,210802,站前区
1980,210803,西市区
1980,210811,郊区
1980,210821,营口县
1980,210822,盘山县
1980,210823,大洼县
1980,210824,盖县
1980,210900,阜新市
1980,210902,海州区
1980,210903,新邱区
1980,210904,太平区
1980,210911,郊区
1980,210921,阜新蒙古族自治县
1980,210922,彰武县
1980,211000,辽阳市
1980,211002,白塔区
1980,211003,文圣区
1980,211004,宏伟区
1980,211011,郊区
1980,211021,辽阳县
1980,211022,灯塔县
1980,212100,铁岭地区
1980,212101,铁岭市
1980,212121,铁岭县
1980,212122,开原县
1980,212123,西丰县
1980,212124,昌图县
1980,212125,康平县
1980,212126,法库县
1980,212200,朝阳地区
1980,212201,朝阳市
1980,212221,朝阳县
1980,212222,建平县
1980,212223,凌源县
1980,212224,喀喇沁左翼蒙古族自治县
1980,212225,建昌县
1980,212226,北票县
1980,220000,吉林省
1980,220100,长春市
1980,220102,南关区
1980,220103,宽城区
1980,220104,朝阳区
1980,220105,二道河子区
1980,220111,郊区
1980,220121,榆树县
1980,220122,农安县
1980,220123,九台县
1980,220124,德惠县
1980,220125,双阳县
1980,220200,吉林市
1980,220202,昌邑区
1980,220203,龙潭区
1980,220204,船营区
1980,220211,郊区
1980,220221,永吉县
1980,220222,舒兰县
1980,220223,磐石县
1980,220224,蛟河县
1980,220225,桦甸县
1980,222100,四平地区
1980,222101,四平市
1980,222102,辽源市
1980,222121,怀德县
1980,222122,梨树县
1980,222123,伊通县
1980,222124,东丰县
1980,222125,双辽县
1980,222200,通化地区
1980,222201,通化市
1980,222202,浑江市
1980,222221,海龙县
1980,222222,通化县
1980,222223,柳河县
1980,222224,辉南县
1980,222225,集安县
1980,222226,抚松县
1980,222227,靖宇县
1980,222228,长白朝鲜族自治县
1980,222300,白城地区
1980,222301,白城市
1980,222321,扶余县
1980,222322,洮安县
1980,222323,长岭县
1980,222324,前郭尔罗斯蒙古族自治县
1980,222325,大安县
1980,222326,镇赉县
1980,222327,通榆县
1980,222328,乾安县
1980,222400,延边朝鲜族自治州
1980,222401,延吉市
1980,222402,图们市
1980,222421,延吉县
1980,222422,敦化县
1980,222423,和龙县
1980,222424,汪清县
1980,222425,珲春县
1980,222426,安图县
1980,230000,黑龙江省
1980,230100,哈尔滨市
1980,230102,道里区
1980,230103,南岗区
1980,230104,道外区
1980,230105,太平区
1980,230106,香坊区
1980,230107,动力区
1980,230108,平房区
1980,230200,齐齐哈尔市
1980,230202,龙沙区
1980,230203,建华区
1980,230204,铁锋区
1980,230205,昂昂溪区
1980,230206,富拉尔基区
1980,230207,华安区
1980,230208,梅里斯区
1980,230300,鸡西市
1980,230302,鸡冠区
1980,230303,恒山区
1980,230304,滴道区
1980,230305,梨树区
1980,230306,城子河区
1980,230307,麻山区
1980,230400,大庆市
1980,230402,萨尔图区
1980,230403,龙凤区
1980,230404,让胡路区
1980,230405,红岗区
1980,230406,大同区
1980,230500,鹤岗市
1980,230502,向阳区
1980,230503,工农区
1980,230504,南山区
1980,230505,兴安区
1980,230506,东山区
1980,230507,兴山区
1980,230600,双鸭山市
1980,230602,尖山区
1980,230603,岭东区
1980,230604,岭西区
1980,230605,四方台区
1980,230606,宝山区
1980,230700,伊春市
1980,230702,伊春区
